"id","name","tagID","tagValue","userID"
228,"Kings of Leon",1354,"soft rock",1380
228,"Kings of Leon",1354,"soft rock",1661
228,"Kings of Leon",1495,"sex",301
228,"Kings of Leon",1911,"cool",289
228,"Kings of Leon",1964,"bouncy",1992
228,"Kings of Leon",2615,"junkie",301
228,"Kings of Leon",2752,"fantastic",1245
228,"Kings of Leon",3287,"kings of leon",408
228,"Kings of Leon",3287,"kings of leon",1635
228,"Kings of Leon",3829,"straight up modern rock",488
228,"Kings of Leon",5677,"great bassline",821
228,"Kings of Leon",6729,"the shield",1021
228,"Kings of Leon",7084,"alternative e other",1081
228,"Kings of Leon",8061,"cool as",1245
228,"Kings of Leon",8303,"tbu",1283
228,"Kings of Leon",8516,"raven girls top 20",1316
228,"Kings of Leon",8716,"indierock",1339
228,"Kings of Leon",9172,"so fucking good",1416
228,"Kings of Leon",9508,"i want you too",1473
228,"Kings of Leon",9509,"i love sex fires",1473
228,"Kings of Leon",9730,"grupo masculino",1516
228,"Kings of Leon",9822,"remember him",1547
228,"Kings of Leon",10212,"musikfuerrundumdieuhr",1635
228,"Kings of Leon",10213,"i fucking love this song",1635
228,"Kings of Leon",11877,"awesome-ness",1951
228,"Kings of Leon",12266,"brooke fraser",2019
229,"The Killers",13,"chillout",1380
229,"The Killers",16,"new wave",196
229,"The Killers",16,"new wave",511
229,"The Killers",16,"new wave",1454
229,"The Killers",16,"new wave",1661
229,"The Killers",16,"new wave",1895
229,"The Killers",18,"electronic",43
229,"The Killers",18,"electronic",236
229,"The Killers",18,"electronic",1156
229,"The Killers",18,"electronic",1366
229,"The Killers",18,"electronic",1661
229,"The Killers",18,"electronic",1795
229,"The Killers",18,"electronic",1832
229,"The Killers",24,"pop",196
229,"The Killers",24,"pop",387
229,"The Killers",24,"pop",1380
229,"The Killers",24,"pop",1579
229,"The Killers",24,"pop",1637
229,"The Killers",24,"pop",1661
229,"The Killers",39,"dance",236
229,"The Killers",39,"dance",1661
229,"The Killers",56,"melancholic",1380
229,"The Killers",69,"dub",1202
229,"The Killers",73,"rock",9
229,"The Killers",73,"rock",12
229,"The Killers",73,"rock",43
229,"The Killers",73,"rock",159
229,"The Killers",73,"rock",171
229,"The Killers",73,"rock",225
229,"The Killers",73,"rock",336
229,"The Killers",73,"rock",387
229,"The Killers",73,"rock",392
229,"The Killers",73,"rock",408
229,"The Killers",73,"rock",612
229,"The Killers",73,"rock",670
229,"The Killers",73,"rock",690
229,"The Killers",73,"rock",747
229,"The Killers",73,"rock",780
229,"The Killers",73,"rock",922
229,"The Killers",73,"rock",943
229,"The Killers",73,"rock",969
229,"The Killers",73,"rock",1026
229,"The Killers",73,"rock",1128
229,"The Killers",73,"rock",1245
229,"The Killers",73,"rock",1253
229,"The Killers",73,"rock",1277
229,"The Killers",73,"rock",1423
229,"The Killers",73,"rock",1437
229,"The Killers",73,"rock",1454
229,"The Killers",73,"rock",1486
229,"The Killers",73,"rock",1516
229,"The Killers",73,"rock",1579
229,"The Killers",73,"rock",1637
229,"The Killers",73,"rock",1661
229,"The Killers",73,"rock",1664
229,"The Killers",73,"rock",1679
229,"The Killers",73,"rock",1686
229,"The Killers",73,"rock",1694
229,"The Killers",73,"rock",1730
229,"The Killers",73,"rock",1879
229,"The Killers",74,"synthpop",1661
229,"The Killers",78,"alternative rock",12
229,"The Killers",78,"alternative rock",47
229,"The Killers",78,"alternative rock",104
229,"The Killers",78,"alternative rock",171
229,"The Killers",78,"alternative rock",196
229,"The Killers",78,"alternative rock",229
229,"The Killers",78,"alternative rock",336
229,"The Killers",78,"alternative rock",392
229,"The Killers",78,"alternative rock",408
229,"The Killers",78,"alternative rock",431
229,"The Killers",78,"alternative rock",511
229,"The Killers",78,"alternative rock",612
229,"The Killers",78,"alternative rock",625
229,"The Killers",78,"alternative rock",690
229,"The Killers",78,"alternative rock",699
229,"The Killers",78,"alternative rock",904
229,"The Killers",78,"alternative rock",943
229,"The Killers",78,"alternative rock",1128
229,"The Killers",78,"alternative rock",1267
229,"The Killers",78,"alternative rock",1277
229,"The Killers",78,"alternative rock",1389
229,"The Killers",78,"alternative rock",1637
229,"The Killers",78,"alternative rock",1661
229,"The Killers",78,"alternative rock",1686
229,"The Killers",78,"alternative rock",1694
229,"The Killers",78,"alternative rock",1730
229,"The Killers",78,"alternative rock",1832
229,"The Killers",78,"alternative rock",1865
229,"The Killers",78,"alternative rock",1879
229,"The Killers",78,"alternative rock",1895
229,"The Killers",79,"alternative",12
229,"The Killers",79,"alternative",47
229,"The Killers",79,"alternative",104
229,"The Killers",79,"alternative",159
229,"The Killers",79,"alternative",171
229,"The Killers",79,"alternative",229
229,"The Killers",79,"alternative",357
229,"The Killers",79,"alternative",408
229,"The Killers",79,"alternative",431
229,"The Killers",79,"alternative",551
229,"The Killers",79,"alternative",583
229,"The Killers",79,"alternative",612
229,"The Killers",79,"alternative",670
229,"The Killers",79,"alternative",690
229,"The Killers",79,"alternative",714
229,"The Killers",79,"alternative",747
229,"The Killers",79,"alternative",780
229,"The Killers",79,"alternative",821
229,"The Killers",79,"alternative",922
229,"The Killers",79,"alternative",943
229,"The Killers",79,"alternative",1156
229,"The Killers",79,"alternative",1253
229,"The Killers",79,"alternative",1277
229,"The Killers",79,"alternative",1416
229,"The Killers",79,"alternative",1454
229,"The Killers",79,"alternative",1461
229,"The Killers",79,"alternative",1522
229,"The Killers",79,"alternative",1661
229,"The Killers",79,"alternative",1694
229,"The Killers",79,"alternative",1730
229,"The Killers",79,"alternative",1795
229,"The Killers",79,"alternative",1865
229,"The Killers",79,"alternative",1929
229,"The Killers",79,"alternative",1964
229,"The Killers",79,"alternative",2010
229,"The Killers",81,"indie",12
229,"The Killers",81,"indie",43
229,"The Killers",81,"indie",104
229,"The Killers",81,"indie",159
229,"The Killers",81,"indie",171
229,"The Killers",81,"indie",196
229,"The Killers",81,"indie",225
229,"The Killers",81,"indie",236
229,"The Killers",81,"indie",264
229,"The Killers",81,"indie",336
229,"The Killers",81,"indie",357
229,"The Killers",81,"indie",387
229,"The Killers",81,"indie",408
229,"The Killers",81,"indie",431
229,"The Killers",81,"indie",490
229,"The Killers",81,"indie",545
229,"The Killers",81,"indie",551
229,"The Killers",81,"indie",612
229,"The Killers",81,"indie",670
229,"The Killers",81,"indie",690
229,"The Killers",81,"indie",714
229,"The Killers",81,"indie",780
229,"The Killers",81,"indie",814
229,"The Killers",81,"indie",922
229,"The Killers",81,"indie",943
229,"The Killers",81,"indie",1009
229,"The Killers",81,"indie",1070
229,"The Killers",81,"indie",1086
229,"The Killers",81,"indie",1103
229,"The Killers",81,"indie",1156
229,"The Killers",81,"indie",1245
229,"The Killers",81,"indie",1253
229,"The Killers",81,"indie",1267
229,"The Killers",81,"indie",1277
229,"The Killers",81,"indie",1323
229,"The Killers",81,"indie",1389
229,"The Killers",81,"indie",1423
229,"The Killers",81,"indie",1454
229,"The Killers",81,"indie",1522
229,"The Killers",81,"indie",1535
229,"The Killers",81,"indie",1635
229,"The Killers",81,"indie",1661
229,"The Killers",81,"indie",1664
229,"The Killers",81,"indie",1679
229,"The Killers",81,"indie",1686
229,"The Killers",81,"indie",1694
229,"The Killers",81,"indie",1730
229,"The Killers",81,"indie",1865
229,"The Killers",81,"indie",1879
229,"The Killers",84,"indie rock",12
229,"The Killers",84,"indie rock",43
229,"The Killers",84,"indie rock",99
229,"The Killers",84,"indie rock",104
229,"The Killers",84,"indie rock",171
229,"The Killers",84,"indie rock",236
229,"The Killers",84,"indie rock",408
229,"The Killers",84,"indie rock",431
229,"The Killers",84,"indie rock",545
229,"The Killers",84,"indie rock",546
229,"The Killers",84,"indie rock",583
229,"The Killers",84,"indie rock",612
229,"The Killers",84,"indie rock",625
229,"The Killers",84,"indie rock",690
229,"The Killers",84,"indie rock",747
229,"The Killers",84,"indie rock",888
229,"The Killers",84,"indie rock",904
229,"The Killers",84,"indie rock",922
229,"The Killers",84,"indie rock",933
229,"The Killers",84,"indie rock",943
229,"The Killers",84,"indie rock",1223
229,"The Killers",84,"indie rock",1253
229,"The Killers",84,"indie rock",1267
229,"The Killers",84,"indie rock",1277
229,"The Killers",84,"indie rock",1323
229,"The Killers",84,"indie rock",1389
229,"The Killers",84,"indie rock",1461
229,"The Killers",84,"indie rock",1496
229,"The Killers",84,"indie rock",1573
229,"The Killers",84,"indie rock",1584
229,"The Killers",84,"indie rock",1661
229,"The Killers",84,"indie rock",1664
229,"The Killers",84,"indie rock",1679
229,"The Killers",84,"indie rock",1694
229,"The Killers",84,"indie rock",1730
229,"The Killers",84,"indie rock",1746
229,"The Killers",84,"indie rock",1795
229,"The Killers",84,"indie rock",1823
229,"The Killers",84,"indie rock",1832
229,"The Killers",84,"indie rock",1879
229,"The Killers",84,"indie rock",1895
229,"The Killers",84,"indie rock",2010
229,"The Killers",109,"pop rock",124
229,"The Killers",109,"pop rock",1253
229,"The Killers",109,"pop rock",1661
229,"The Killers",127,"seen live",50
229,"The Killers",127,"seen live",171
229,"The Killers",127,"seen live",1579
229,"The Killers",127,"seen live",1637
229,"The Killers",127,"seen live",1741
229,"The Killers",127,"seen live",1746
229,"The Killers",127,"seen live",1797
229,"The Killers",134,"singer-songwriter",387
229,"The Killers",181,"punk",1454
229,"The Killers",184,"soundtrack",926
229,"The Killers",184,"soundtrack",1380
229,"The Killers",184,"soundtrack",1661
229,"The Killers",185,"acoustic",1202
229,"The Killers",185,"acoustic",1253
229,"The Killers",185,"acoustic",1380
229,"The Killers",195,"british",62
229,"The Killers",203,"disco",612
229,"The Killers",206,"<3",152
229,"The Killers",207,"want to see live",1582
229,"The Killers",210,"00s",387
229,"The Killers",210,"00s",1380
229,"The Killers",213,"beautiful",236
229,"The Killers",213,"beautiful",759
229,"The Killers",213,"beautiful",1832
229,"The Killers",216,"american",196
229,"The Killers",216,"american",387
229,"The Killers",216,"american",1253
229,"The Killers",216,"american",1454
229,"The Killers",229,"epic",1832
229,"The Killers",230,"love it",571
229,"The Killers",234,"amazing",571
229,"The Killers",234,"amazing",1156
229,"The Killers",275,"post-punk",511
229,"The Killers",275,"post-punk",1380
229,"The Killers",275,"post-punk",1814
229,"The Killers",285,"awesome",196
229,"The Killers",285,"awesome",1070
229,"The Killers",285,"awesome",1245
229,"The Killers",285,"awesome",1380
229,"The Killers",285,"awesome",1832
229,"The Killers",296,"indie pop",47
229,"The Killers",296,"indie pop",612
229,"The Killers",296,"indie pop",1661
229,"The Killers",306,"male vocalists",236
229,"The Killers",306,"male vocalists",1253
229,"The Killers",306,"male vocalists",1380
229,"The Killers",354,"fun",1832
229,"The Killers",364,"favorites",1050
229,"The Killers",370,"favorite",38
229,"The Killers",387,"progressive rock",1661
229,"The Killers",389,"britpop",236
229,"The Killers",389,"britpop",336
229,"The Killers",389,"britpop",743
229,"The Killers",389,"britpop",1380
229,"The Killers",389,"britpop",1661
229,"The Killers",389,"britpop",1826
229,"The Killers",447,"favourites",1366
229,"The Killers",481,"usa",2096
229,"The Killers",500,"brilliant",1832
229,"The Killers",501,"pet shop boys",1202
229,"The Killers",508,"love",236
229,"The Killers",508,"love",1380
229,"The Killers",662,"perfect",1813
229,"The Killers",706,"2008",1366
229,"The Killers",724,"happy",1832
229,"The Killers",730,"love at first listen",759
229,"The Killers",730,"love at first listen",1366
229,"The Killers",762,"not emo",1380
229,"The Killers",793,"fucking awesome",1832
229,"The Killers",797,"masterpiece",571
229,"The Killers",799,"genius",1832
229,"The Killers",814,"perfection",329
229,"The Killers",824,"mellow",821
229,"The Killers",824,"mellow",1380
229,"The Killers",833,"energy",62
229,"The Killers",839,"sad",236
229,"The Killers",850,"cover",1454
229,"The Killers",897,"new wave artists",66
229,"The Killers",918,"american artists",66
229,"The Killers",958,"the pedofinder general",73
229,"The Killers",998,"somebody told me",77
229,"The Killers",1354,"soft rock",1380
229,"The Killers",1355,"christmas",1202
229,"The Killers",1355,"christmas",1535
229,"The Killers",1447,"remix",1964
229,"The Killers",1492,"relax",1832
229,"The Killers",1727,"glam",571
229,"The Killers",1911,"cool",759
229,"The Killers",1911,"cool",1832
229,"The Killers",2142,"songs for gil",217
229,"The Killers",2463,"gold",266
229,"The Killers",2752,"fantastic",1245
229,"The Killers",2805,"single",1202
229,"The Killers",2805,"single",1366
229,"The Killers",2887,"energetic",336
229,"The Killers",2938,"twilight",1661
229,"The Killers",2938,"twilight",2096
229,"The Killers",3162,"the killers",383
229,"The Killers",3162,"the killers",408
229,"The Killers",3162,"the killers",690
229,"The Killers",3173,"tyler adam",387
229,"The Killers",3213,"eargasm",392
229,"The Killers",3216,"reminds me of friends",392
229,"The Killers",3378,"i saw them live",418
229,"The Killers",3829,"straight up modern rock",488
229,"The Killers",4013,"electro rock",1661
229,"The Killers",4300,"sexy songs",714
229,"The Killers",4530,"post-punk revival",625
229,"The Killers",4530,"post-punk revival",1380
229,"The Killers",4530,"post-punk revival",1424
229,"The Killers",4530,"post-punk revival",1895
229,"The Killers",4530,"post-punk revival",2096
229,"The Killers",5149,"rock anthem",728
229,"The Killers",5294,"words are cheap to describe my love",759
229,"The Killers",5312,"songs i am likely to start singing loudly in public",759
229,"The Killers",5313,"no escape from loving it",759
229,"The Killers",5314,"my mind is literally blown to pieces",759
229,"The Killers",5316,"anthemic",1701
229,"The Killers",5430,"human",1366
229,"The Killers",6694,"indiegoodness",1012
229,"The Killers",6763,"prejebeno",1026
229,"The Killers",6934,"favourite bands",1403
229,"The Killers",6976,"i love this song",1547
229,"The Killers",7576,"efuckkkkk",1161
229,"The Killers",8061,"cool as",1245
229,"The Killers",8242,"relax del chido",1273
229,"The Killers",8301,"lpa",1283
229,"The Killers",8503,"best christmas songs",1316
229,"The Killers",8516,"raven girls top 20",1316
229,"The Killers",8716,"indierock",1339
229,"The Killers",8918,"iwasrecommendedthis",1366
229,"The Killers",8919,"songs that i will still be listening to in a billion years",1366
229,"The Killers",8920,"feeling of happiness",1366
229,"The Killers",9172,"so fucking good",1416
229,"The Killers",9183,"new album loves",1421
229,"The Killers",9419,"fucking good",2013
229,"The Killers",9473,"rafa",1465
229,"The Killers",9817,"indie luv",1547
229,"The Killers",10361,"new moon",1661
229,"The Killers",10361,"new moon",1813
230,"Green Day",1,"metal",604
230,"Green Day",13,"chillout",1380
230,"Green Day",24,"pop",921
230,"Green Day",24,"pop",1249
230,"Green Day",24,"pop",1661
230,"Green Day",24,"pop",1974
230,"Green Day",73,"rock",75
230,"Green Day",73,"rock",102
230,"Green Day",73,"rock",117
230,"Green Day",73,"rock",149
230,"Green Day",73,"rock",211
230,"Green Day",73,"rock",387
230,"Green Day",73,"rock",391
230,"Green Day",73,"rock",507
230,"Green Day",73,"rock",604
230,"Green Day",73,"rock",616
230,"Green Day",73,"rock",814
230,"Green Day",73,"rock",921
230,"Green Day",73,"rock",939
230,"Green Day",73,"rock",955
230,"Green Day",73,"rock",979
230,"Green Day",73,"rock",1021
230,"Green Day",73,"rock",1191
230,"Green Day",73,"rock",1245
230,"Green Day",73,"rock",1249
230,"Green Day",73,"rock",1277
230,"Green Day",73,"rock",1449
230,"Green Day",73,"rock",1461
230,"Green Day",73,"rock",1466
230,"Green Day",73,"rock",1560
230,"Green Day",73,"rock",1584
230,"Green Day",73,"rock",1625
230,"Green Day",73,"rock",1647
230,"Green Day",73,"rock",1679
230,"Green Day",73,"rock",1743
230,"Green Day",73,"rock",1819
230,"Green Day",73,"rock",1879
230,"Green Day",73,"rock",1925
230,"Green Day",73,"rock",1929
230,"Green Day",73,"rock",1957
230,"Green Day",73,"rock",1974
230,"Green Day",78,"alternative rock",47
230,"Green Day",78,"alternative rock",236
230,"Green Day",78,"alternative rock",541
230,"Green Day",78,"alternative rock",654
230,"Green Day",78,"alternative rock",1249
230,"Green Day",78,"alternative rock",1277
230,"Green Day",78,"alternative rock",1562
230,"Green Day",78,"alternative rock",1568
230,"Green Day",78,"alternative rock",1661
230,"Green Day",78,"alternative rock",1879
230,"Green Day",78,"alternative rock",1957
230,"Green Day",78,"alternative rock",1974
230,"Green Day",79,"alternative",75
230,"Green Day",79,"alternative",149
230,"Green Day",79,"alternative",229
230,"Green Day",79,"alternative",391
230,"Green Day",79,"alternative",492
230,"Green Day",79,"alternative",507
230,"Green Day",79,"alternative",583
230,"Green Day",79,"alternative",604
230,"Green Day",79,"alternative",616
230,"Green Day",79,"alternative",921
230,"Green Day",79,"alternative",939
230,"Green Day",79,"alternative",964
230,"Green Day",79,"alternative",1021
230,"Green Day",79,"alternative",1249
230,"Green Day",79,"alternative",1277
230,"Green Day",79,"alternative",1461
230,"Green Day",79,"alternative",1469
230,"Green Day",79,"alternative",1522
230,"Green Day",79,"alternative",1560
230,"Green Day",79,"alternative",1647
230,"Green Day",79,"alternative",1661
230,"Green Day",79,"alternative",1679
230,"Green Day",79,"alternative",1957
230,"Green Day",79,"alternative",1974
230,"Green Day",81,"indie",387
230,"Green Day",81,"indie",1380
230,"Green Day",81,"indie",1661
230,"Green Day",109,"pop rock",1650
230,"Green Day",109,"pop rock",1661
230,"Green Day",127,"seen live",792
230,"Green Day",134,"singer-songwriter",102
230,"Green Day",134,"singer-songwriter",492
230,"Green Day",169,"pop punk",12
230,"Green Day",169,"pop punk",149
230,"Green Day",169,"pop punk",211
230,"Green Day",169,"pop punk",229
230,"Green Day",169,"pop punk",545
230,"Green Day",169,"pop punk",546
230,"Green Day",169,"pop punk",583
230,"Green Day",169,"pop punk",921
230,"Green Day",169,"pop punk",939
230,"Green Day",169,"pop punk",1183
230,"Green Day",169,"pop punk",1267
230,"Green Day",169,"pop punk",1380
230,"Green Day",169,"pop punk",1469
230,"Green Day",169,"pop punk",1486
230,"Green Day",169,"pop punk",1522
230,"Green Day",169,"pop punk",1535
230,"Green Day",169,"pop punk",1650
230,"Green Day",169,"pop punk",1661
230,"Green Day",169,"pop punk",1819
230,"Green Day",171,"my fav punk band",11
230,"Green Day",176,"emo",1974
230,"Green Day",179,"gothic",604
230,"Green Day",181,"punk",12
230,"Green Day",181,"punk",47
230,"Green Day",181,"punk",63
230,"Green Day",181,"punk",102
230,"Green Day",181,"punk",211
230,"Green Day",181,"punk",236
230,"Green Day",181,"punk",317
230,"Green Day",181,"punk",391
230,"Green Day",181,"punk",490
230,"Green Day",181,"punk",492
230,"Green Day",181,"punk",516
230,"Green Day",181,"punk",545
230,"Green Day",181,"punk",616
230,"Green Day",181,"punk",904
230,"Green Day",181,"punk",1021
230,"Green Day",181,"punk",1380
230,"Green Day",181,"punk",1461
230,"Green Day",181,"punk",1479
230,"Green Day",181,"punk",1509
230,"Green Day",181,"punk",1522
230,"Green Day",181,"punk",1535
230,"Green Day",181,"punk",1560
230,"Green Day",181,"punk",1584
230,"Green Day",181,"punk",1585
230,"Green Day",181,"punk",1661
230,"Green Day",181,"punk",1679
230,"Green Day",181,"punk",1703
230,"Green Day",182,"punk rock",12
230,"Green Day",182,"punk rock",47
230,"Green Day",182,"punk rock",104
230,"Green Day",182,"punk rock",124
230,"Green Day",182,"punk rock",147
230,"Green Day",182,"punk rock",149
230,"Green Day",182,"punk rock",211
230,"Green Day",182,"punk rock",236
230,"Green Day",182,"punk rock",388
230,"Green Day",182,"punk rock",545
230,"Green Day",182,"punk rock",616
230,"Green Day",182,"punk rock",654
230,"Green Day",182,"punk rock",814
230,"Green Day",182,"punk rock",888
230,"Green Day",182,"punk rock",939
230,"Green Day",182,"punk rock",964
230,"Green Day",182,"punk rock",1012
230,"Green Day",182,"punk rock",1021
230,"Green Day",182,"punk rock",1183
230,"Green Day",182,"punk rock",1249
230,"Green Day",182,"punk rock",1267
230,"Green Day",182,"punk rock",1277
230,"Green Day",182,"punk rock",1380
230,"Green Day",182,"punk rock",1469
230,"Green Day",182,"punk rock",1479
230,"Green Day",182,"punk rock",1553
230,"Green Day",182,"punk rock",1560
230,"Green Day",182,"punk rock",1647
230,"Green Day",182,"punk rock",1650
230,"Green Day",182,"punk rock",1661
230,"Green Day",182,"punk rock",1679
230,"Green Day",182,"punk rock",1703
230,"Green Day",182,"punk rock",1743
230,"Green Day",182,"punk rock",1819
230,"Green Day",182,"punk rock",1879
230,"Green Day",182,"punk rock",1966
230,"Green Day",182,"punk rock",1974
230,"Green Day",185,"acoustic",236
230,"Green Day",185,"acoustic",1380
230,"Green Day",206,"<3",1088
230,"Green Day",210,"00s",102
230,"Green Day",210,"00s",317
230,"Green Day",210,"00s",955
230,"Green Day",210,"00s",1249
230,"Green Day",210,"00s",1380
230,"Green Day",210,"00s",1562
230,"Green Day",210,"00s",2055
230,"Green Day",213,"beautiful",236
230,"Green Day",216,"american",102
230,"Green Day",216,"american",387
230,"Green Day",216,"american",545
230,"Green Day",216,"american",583
230,"Green Day",216,"american",1249
230,"Green Day",216,"american",1380
230,"Green Day",216,"american",1647
230,"Green Day",231,"ballad",236
230,"Green Day",242,"power pop",1661
230,"Green Day",249,"garage rock",941
230,"Green Day",285,"awesome",1088
230,"Green Day",285,"awesome",1380
230,"Green Day",306,"male vocalists",236
230,"Green Day",306,"male vocalists",317
230,"Green Day",306,"male vocalists",492
230,"Green Day",306,"male vocalists",1380
230,"Green Day",352,"90s",102
230,"Green Day",352,"90s",236
230,"Green Day",352,"90s",317
230,"Green Day",352,"90s",387
230,"Green Day",352,"90s",583
230,"Green Day",352,"90s",1191
230,"Green Day",352,"90s",1585
230,"Green Day",352,"90s",1846
230,"Green Day",387,"progressive rock",1380
230,"Green Day",422,"male vocals",1088
230,"Green Day",481,"usa",387
230,"Green Day",503,"live",1966
230,"Green Day",508,"love",236
230,"Green Day",511,"english",1171
230,"Green Day",524,"great",583
230,"Green Day",641,"top 40",387
230,"Green Day",686,"idol",47
230,"Green Day",762,"not emo",1380
230,"Green Day",824,"mellow",1380
230,"Green Day",839,"sad",236
230,"Green Day",850,"cover",236
230,"Green Day",1076,"rock n roll",1380
230,"Green Day",1223,"marisa mix",102
230,"Green Day",1232,"green day",102
230,"Green Day",1232,"green day",964
230,"Green Day",1232,"green day",1334
230,"Green Day",1232,"green day",1647
230,"Green Day",1232,"green day",1809
230,"Green Day",1232,"green day",1966
230,"Green Day",1240,"2004",102
230,"Green Day",1354,"soft rock",1584
230,"Green Day",1754,"male vocalist",317
230,"Green Day",1886,"fucking amazing",1088
230,"Green Day",1964,"bouncy",189
230,"Green Day",1970,"male",1171
230,"Green Day",2115,"acoustic rock",1277
230,"Green Day",2142,"songs for gil",217
230,"Green Day",2752,"fantastic",1245
230,"Green Day",3171,"optur",386
230,"Green Day",3247,"jimmy-anarchy",404
230,"Green Day",3249,"me",404
230,"Green Day",3450,"great songs",1088
230,"Green Day",3603,"awesome guitar jams",734
230,"Green Day",3970,"lol",843
230,"Green Day",4397,"political",1316
230,"Green Day",4952,"oui fm",699
230,"Green Day",5286,"the vampire diaries",1283
230,"Green Day",5803,"brings back memories",843
230,"Green Day",5804,"driving songs",843
230,"Green Day",7103,"loved tracks",1088
230,"Green Day",8307,"these songs are just amazing",1283
230,"Green Day",8310,"viaje de egresados",1283
230,"Green Day",8392,"ich liebe dich",1295
230,"Green Day",8508,"best songs in the world",1316
230,"Green Day",8519,"tracks i want to see on lastfm",1316
230,"Green Day",8521,"tribute albums",1316
230,"Green Day",9763,"singalong",1535
230,"Green Day",9764,"i am in love with this song",1535
230,"Green Day",9765,"hyper",1535
230,"Green Day",10212,"musikfuerrundumdieuhr",1635
230,"Green Day",10232,"covers that are actually good",1639
230,"Green Day",11144,"the best of green day",1809
230,"Green Day",11488,"soundtrack of my childhood",1875
230,"Green Day",11797,"overplayed",1938
230,"Green Day",11877,"awesome-ness",1951
231,"Devendra Banhart",33,"experimental",1623
231,"Devendra Banhart",79,"alternative",1623
231,"Devendra Banhart",81,"indie",297
231,"Devendra Banhart",81,"indie",927
231,"Devendra Banhart",81,"indie",1016
231,"Devendra Banhart",81,"indie",1191
231,"Devendra Banhart",81,"indie",1557
231,"Devendra Banhart",81,"indie",1623
231,"Devendra Banhart",88,"psychedelic",297
231,"Devendra Banhart",127,"seen live",567
231,"Devendra Banhart",127,"seen live",1637
231,"Devendra Banhart",134,"singer-songwriter",228
231,"Devendra Banhart",134,"singer-songwriter",927
231,"Devendra Banhart",134,"singer-songwriter",1623
231,"Devendra Banhart",134,"singer-songwriter",1672
231,"Devendra Banhart",185,"acoustic",1623
231,"Devendra Banhart",185,"acoustic",1885
231,"Devendra Banhart",292,"folk",297
231,"Devendra Banhart",292,"folk",1623
231,"Devendra Banhart",292,"folk",1672
231,"Devendra Banhart",292,"folk",1885
231,"Devendra Banhart",757,"indie folk",228
231,"Devendra Banhart",757,"indie folk",297
231,"Devendra Banhart",757,"indie folk",1672
231,"Devendra Banhart",2609,"freak folk",297
231,"Devendra Banhart",2609,"freak folk",1016
231,"Devendra Banhart",2610,"new weird america",1016
231,"Devendra Banhart",2610,"new weird america",1190
231,"Devendra Banhart",2610,"new weird america",1672
231,"Devendra Banhart",5457,"espa�ol",784
231,"Devendra Banhart",9172,"so fucking good",1416
232,"Sunset Rubdown",94,"winter",5
232,"Sunset Rubdown",127,"seen live",567
232,"Sunset Rubdown",127,"seen live",1470
232,"Sunset Rubdown",364,"favorites",1050
232,"Sunset Rubdown",611,"canadian",364
232,"Sunset Rubdown",935,"lo-fi",364
232,"Sunset Rubdown",4289,"songs ive obsessed over",567
233,"Nine Inch Nails",1,"metal",1774
233,"Nine Inch Nails",6,"industrial metal",1427
233,"Nine Inch Nails",9,"electro-industrial",926
233,"Nine Inch Nails",14,"ambient",454
233,"Nine Inch Nails",14,"ambient",1202
233,"Nine Inch Nails",14,"ambient",1861
233,"Nine Inch Nails",16,"new wave",1672
233,"Nine Inch Nails",18,"electronic",12
233,"Nine Inch Nails",18,"electronic",101
233,"Nine Inch Nails",18,"electronic",357
233,"Nine Inch Nails",18,"electronic",455
233,"Nine Inch Nails",18,"electronic",545
233,"Nine Inch Nails",18,"electronic",686
233,"Nine Inch Nails",18,"electronic",714
233,"Nine Inch Nails",18,"electronic",751
233,"Nine Inch Nails",18,"electronic",1235
233,"Nine Inch Nails",18,"electronic",1579
233,"Nine Inch Nails",18,"electronic",1826
233,"Nine Inch Nails",18,"electronic",1865
233,"Nine Inch Nails",18,"electronic",1950
233,"Nine Inch Nails",18,"electronic",1965
233,"Nine Inch Nails",18,"electronic",2007
233,"Nine Inch Nails",21,"trip-hop",2029
233,"Nine Inch Nails",25,"80s",1672
233,"Nine Inch Nails",33,"experimental",1579
233,"Nine Inch Nails",33,"experimental",1879
233,"Nine Inch Nails",46,"melancholy",59
233,"Nine Inch Nails",46,"melancholy",1760
233,"Nine Inch Nails",47,"idm",1335
233,"Nine Inch Nails",56,"melancholic",59
233,"Nine Inch Nails",61,"industrial",12
233,"Nine Inch Nails",61,"industrial",33
233,"Nine Inch Nails",61,"industrial",59
233,"Nine Inch Nails",61,"industrial",101
233,"Nine Inch Nails",61,"industrial",111
233,"Nine Inch Nails",61,"industrial",224
233,"Nine Inch Nails",61,"industrial",225
233,"Nine Inch Nails",61,"industrial",447
233,"Nine Inch Nails",61,"industrial",455
233,"Nine Inch Nails",61,"industrial",539
233,"Nine Inch Nails",61,"industrial",543
233,"Nine Inch Nails",61,"industrial",657
233,"Nine Inch Nails",61,"industrial",686
233,"Nine Inch Nails",61,"industrial",714
233,"Nine Inch Nails",61,"industrial",747
233,"Nine Inch Nails",61,"industrial",860
233,"Nine Inch Nails",61,"industrial",926
233,"Nine Inch Nails",61,"industrial",979
233,"Nine Inch Nails",61,"industrial",1012
233,"Nine Inch Nails",61,"industrial",1202
233,"Nine Inch Nails",61,"industrial",1235
233,"Nine Inch Nails",61,"industrial",1273
233,"Nine Inch Nails",61,"industrial",1309
233,"Nine Inch Nails",61,"industrial",1323
233,"Nine Inch Nails",61,"industrial",1496
